2.073151369400703936e-01,3.294428995929671311e-02,2.181614107105949926e-02,1.567750815577808807e-02,1.428860274432801683e-02,1.283962391722317554e-02,1.097344976849137788e-02,1.022000492523179524e-02,9.217122122227671896e-03,8.776691355036088729e-03,7.965335521047941375e-03,7.640855539242680239e-03,7.151851472177115851e-03,6.600503262413594946e-03,6.484295293390243686e-03,6.179936188885704410e-03,6.139428741414415698e-03,5.708308197747717985e-03,5.460632004165228912e-03,5.518008862829731735e-03,5.161220995382081664e-03,5.261977091608949740e-03,4.870858237507773476e-03,4.841259814922787771e-03,4.693772975920857717e-03,4.405563531049649061e-03,4.368623427635684973e-03,4.476538527536216491e-03,4.048216121941546584e-03,3.847994086198314526e-03,3.861102927591087645e-03
2.073151369400703936e-01,3.636891409412496001e-02,2.409350876980052500e-02,1.957563367424815584e-02,1.666017345255611445e-02,1.394251872801123386e-02,1.253834808286967070e-02,1.158334984097268185e-02,1.040911552221288582e-02,9.686168520055580405e-03,9.051925849822820350e-03,8.582262097652192112e-03,8.317995147146744345e-03,7.096643497374809442e-03,7.314488878432654807e-03,6.920055341237027827e-03,6.605379254821457102e-03,6.549598444117058459e-03,5.879365262383212491e-03,5.672501472978328310e-03,5.629643525138562123e-03,5.557882868953902857e-03,5.313558003461231645e-03,5.172523040867020756e-03,4.930469349487125695e-03,4.783821998653966547e-03,4.554389760076605655e-03,4.598734867836087002e-03,4.379269886831252401e-03,4.623501778200050753e-03,4.307707748421033510e-03
2.073151369400703936e-01,4.060580200896655306e-02,2.747611943244481630e-02,2.362861552597743386e-02,1.931955966272821956e-02,1.645522706596499671e-02,1.409411348829555516e-02,1.238772641856144933e-02,1.125746771833882262e-02,1.077059909240782667e-02,1.014142672494048637e-02,9.324309029146209127e-03,9.350669149958173304e-03,8.433722346449309612e-03,7.886734142752654594e-03,7.589423871244476393e-03,7.892430569920770925e-03,7.187114172002887283e-03,6.718235757008793677e-03,6.206095467907871317e-03,6.377569680577739597e-03,6.071813911730517162e-03,6.384448611586396143e-03,5.734005049080874265e-03,5.622309268945554876e-03,5.494783838110063601e-03,5.350641723938003025e-03,5.282819525202341916e-03,5.155187650602860092e-03,4.997593145948833575e-03,4.708513811437971611e-03
2.073151369400703936e-01,4.773475941056090632e-02,3.228899743721738713e-02,2.684390407757524660e-02,2.094061074045894255e-02,1.951203459886673500e-02,1.636024767485675518e-02,1.420723394246988826e-02,1.290615925464435980e-02,1.228838279580364394e-02,1.117050989872362537e-02,1.093284068161430415e-02,1.016354189502132778e-02,1.058976371065669699e-02,9.478394489729169772e-03,8.990500314878168905e-03,8.473424007107212622e-03,7.651148475267710580e-03,7.721784237613386198e-03,6.913353051394567107e-03,7.265783398420648520e-03,7.078647145453352899e-03,6.696474452475855398e-03,6.533166444831751268e-03,5.869209078108478250e-03,5.606038998138947183e-03,6.060207752958146100e-03,5.750754120964408911e-03,5.637547267484309572e-03,5.609908509065842687e-03,5.161644141078780557e-03
2.073151369400703936e-01,5.483987657690247985e-02,3.907945518884458486e-02,2.908244902884065189e-02,2.457542322543401075e-02,2.120229677500543031e-02,1.807619157452572053e-02,1.696133431244738546e-02,1.494839955193334735e-02,1.411044229092556918e-02,1.244376508853027065e-02,1.208788036157028289e-02,1.122804773269256602e-02,1.044262964726461011e-02,1.042624242712600520e-02,9.388510305716312593e-03,9.482755670098451384e-03,8.855132266409739689e-03,8.832405012340720230e-03,8.276565326948603224e-03,8.145597404688660267e-03,7.753220182950115898e-03,7.608165709496688897e-03,7.225366020788304665e-03,7.145037963721491414e-03,6.638539451161811628e-03,6.885021094829516485e-03,6.547532875432486056e-03,6.235179912600813043e-03,6.268735846636023547e-03,6.002269285939263767e-03
2.073151369400703936e-01,6.599855788353456432e-02,4.396979360921324936e-02,3.489572902857064618e-02,2.924267832317031107e-02,2.441872202305996054e-02,2.201632301923166224e-02,1.971523297379687914e-02,1.884502584202243924e-02,1.699291302100898113e-02,1.524857794130058709e-02,1.404836612912375125e-02,1.335364231010806486e-02,1.223604691296107869e-02,1.182717975288405214e-02,1.200748409568089779e-02,1.099073754652092443e-02,1.025520567707851292e-02,1.036514841294748461e-02,9.404483518844727538e-03,9.258279898285841011e-03,8.833158747916942596e-03,8.848697286492668984e-03,8.190920840953019866e-03,7.837227907661455106e-03,7.940081948717271285e-03,7.870895345865014728e-03,7.408058675405540007e-03,7.050744164594489362e-03,7.253753943840072875e-03,6.920572998927484835e-03
2.073151369400703936e-01,7.533111940291979669e-02,5.565419385278300851e-02,3.959833105474076798e-02,3.446360705036368571e-02,2.879371454746666725e-02,2.535973465678560690e-02,2.363896146115849681e-02,2.119545069544060550e-02,1.832424848071366116e-02,1.747739578441512634e-02,1.719807342940463460e-02,1.613274874777272452e-02,1.476094409799963598e-02,1.422243162030130403e-02,1.375737650426523372e-02,1.291600662355314733e-02,1.168417987128787632e-02,1.162906986806861755e-02,1.057635005653343417e-02,1.034786202369233216e-02,1.038100372125263550e-02,1.005314894372651147e-02,9.983576943801492770e-03,9.001869626511456446e-03,9.068241866553144667e-03,9.309141432780913480e-03,8.361002569545694652e-03,8.433700595355655971e-03,8.186505344601763962e-03,7.794170439194095593e-03
2.073151369400703936e-01,9.050212799203008474e-02,6.261904389656980374e-02,4.893247092568268203e-02,4.026490419169750229e-02,3.610833252880351479e-02,3.292477177515550774e-02,2.731895535379871495e-02,2.617060427105750639e-02,2.319182328021291567e-02,2.256720541252390383e-02,1.950920043754044222e-02,1.997131112475264078e-02,1.738429214382939542e-02,1.692848323248873424e-02,1.645115803696669057e-02,1.443569064318186296e-02,1.456032109493688581e-02,1.277109988500177949e-02,1.279154208237694677e-02,1.229291488676832744e-02,1.291979991469168962e-02,1.185530683337777773e-02,1.118313220127251789e-02,1.106240388386379135e-02,1.029221474803534812e-02,9.905222087328378888e-03,1.020135374973656951e-02,9.766192152357822467e-03,8.903391501896916471e-03,8.838095488649593684e-03
2.073151369400703936e-01,1.041192161911717318e-01,7.915496678175255874e-02,6.067613655485259994e-02,5.056032605986891804e-02,4.380162741687933237e-02,3.882817053194345669e-02,3.333625432960062723e-02,3.021711477335679505e-02,2.838789652028591085e-02,2.544489279814886665e-02,2.366436244233610306e-02,2.348676718260832644e-02,2.023845662710139007e-02,1.866506031418760717e-02,1.876495096111428437e-02,1.793734257427298182e-02,1.597443436542271208e-02,1.585928460491818973e-02,1.527903650021241073e-02,1.431813086626891607e-02,1.397847470895735925e-02,1.358164583548893828e-02,1.338544668982494940e-02,1.301704420030424560e-02,1.164490093332799445e-02,1.169692564216376872e-02,1.239251421414966359e-02,1.093298383273938294e-02,1.110346180861289389e-02,1.069398291573410778e-02
2.073151369400703936e-01,1.235039549710774953e-01,9.357546301087647789e-02,7.442635424525548271e-02,6.272448921000742250e-02,5.109647604886334571e-02,4.518412827350097583e-02,4.105176835793420548e-02,3.839756484985448054e-02,3.644560526244559895e-02,3.125621694314420496e-02,2.944829754284210635e-02,2.638661878820981396e-02,2.582930001390204219e-02,2.538365052449832390e-02,2.393702313137510349e-02,2.306250750301764435e-02,2.103746048726832032e-02,1.880371503392828242e-02,1.940730991071028602e-02,1.858641050124337432e-02,1.634252114907561518e-02,1.690312214151159023e-02,1.566361544452422871e-02,1.571389557525049510e-02,1.460388708790343222e-02,1.423637752355510697e-02,1.409868076059479607e-02,1.366702484960451332e-02,1.268027905610221405e-02,1.283256906842759892e-02
