7.856130026082973927e+02,6.101022802949883044e+02,4.501917896545492113e+02,4.725287049622274935e+02,3.059289003438316286e+02,6.216092586920130998e+02,1.874169960217550397e+03,3.247848492572084069e+02,2.930452951490879059e+02,1.737403656977694482e+02,1.623454738128930330e+02,1.128866753205657005e+02,3.952870963094756007e+01,6.882769979047589004e+01,1.310527631128206849e+01,3.075586493359878659e+00,3.399987362790852785e-01,6.258898042142391205e-02,-1.571888562059029937e+00,-3.049048529122956097e+00,-3.478842739306855947e+00,2.500306786014698446e+01,-3.268572935834527016e+00,4.987970154965296388e+00,1.476418723794631660e+01,3.917564687668345869e+00,3.580506711266934872e+00,4.860094815026968718e+00,-1.570329546928405762e+00,-2.154578545596450567e-01,1.035789829981513321e+01
1.064058099693618715e+03,7.946578743716236204e+02,6.444606557949446142e+02,5.824482642039656639e+02,4.228224824832286686e+02,7.532632825162727386e+02,6.969887140891514719e+02,1.192389917235821486e+03,4.926316690435633063e+02,2.783192010257625952e+02,3.661622117133811116e+02,1.733995431810617447e+02,1.134572331930976361e+02,4.573300663265399635e+01,2.433378209522925317e+01,4.521510582789778709e+01,3.178674070956185460e+01,3.080552788218483329e+00,-2.993680156767368317e+00,nan,-2.416583829617593437e+00,8.110441838158294559e+00,3.210320754186250269e+01,-4.718870838405564427e-01,-3.127990805733134039e+00,2.824567235028371215e+01,7.438782686367630959e+00,6.589069334906525910e+00,6.679011143976822495e+00,-3.211364549817517400e+00,-1.688582102706277510e+00
1.160014819195959717e+03,9.516518143890425563e+02,7.964671879066154361e+02,5.504061141011770815e+02,4.617021522663999349e+02,5.916995711436029524e+02,6.263393370485864580e+02,4.992320648168679327e+02,6.566943535904865712e+02,6.672529306001961231e+02,3.149577618134790100e+02,2.344255564167688135e+02,8.185912008285522461e+02,8.247696859366260469e+01,2.785329288197681308e+01,2.995825562626123428e+01,3.908774971263483167e+00,-2.531905926764011383e+00,1.567938454449176788e+00,2.432235821062931791e+00,5.792420106008648872e-01,1.787978078238666058e+00,-2.512216567993164062e-02,6.422426318749785423e-03,-2.509572276379913092e+00,-3.359063484589569271e+00,1.546139714308083057e+00,-2.267782331204216462e+00,2.963416071026585996e+01,-1.090023247525095940e-02,-2.818009153008460999e+00
1.354134112630039454e+03,1.127230231736321002e+03,9.332641039940062910e+02,7.153143094114493579e+02,5.625853246038313955e+02,4.981794326170347631e+02,5.722453742262441665e+02,1.048044916086830199e+03,1.074948131185199600e+03,9.979417494675144553e+02,4.617262034979648888e+02,2.892183311145054176e+02,1.832057332345284522e+02,6.393075616867281497e+01,6.960834426013752818e+01,2.848181187268346548e+01,1.103155116422567517e+01,9.072151449974626303e+00,1.345819337526336312e+01,-1.637233700603246689e+00,3.658744887448847294e+00,1.402734339237213135e+00,-1.131281685084104538e+00,1.851912275888025761e-01,2.976481531374156475e+01,-3.087663449463434517e+00,-2.509544447530061007e-01,-3.124250255757942796e+00,2.741253962740302086e-01,3.233384508639574051e-01,-3.031491400237428024e+00
1.524765253874240443e+03,1.322655867704423144e+03,1.170559481759089977e+03,9.210125427749007940e+02,7.145461930555757135e+02,5.706521291811950505e+02,4.986975515072699636e+02,1.489562601886224002e+03,9.888119792544748634e+02,2.071181693807244301e+03,4.817651361408643425e+02,4.074802157602971420e+02,7.018420642018318176e+02,1.690196322259726003e+02,6.366429527406580746e+01,5.622592546837404370e+01,1.739867782592773438e+01,3.869457234442234039e+01,nan,3.113906721584498882e+00,2.680642455996712670e+01,7.320093442918732762e+00,3.638678516843356192e+00,1.999723982997238636e+00,-2.709968229872174561e+00,-3.717401671689003706e+00,-2.790363414795137942e+00,-1.332826017882325687e+00,-6.610521211987361312e-01,-1.680213712155818939e+00,-2.543573826551437378e+00
1.666501398439053446e+03,1.508514594003092498e+03,1.273746810392942280e+03,1.141958689365768805e+03,9.512463452166412026e+02,7.823442071145400405e+02,5.884736295873299241e+02,6.516048852147068828e+02,1.066235956630436704e+03,1.885488214295357466e+03,8.204366850999649614e+02,5.203004522605333477e+02,3.952180554720689543e+02,2.268721864869585261e+02,1.458436726725194603e+02,1.923918172121047974e+02,4.966685348004102707e+01,4.320808616280555725e+01,3.075621917098760605e+01,2.156021532934391871e+01,2.231089830398559570e+01,2.430884086876176298e+01,1.354597608512267470e+01,1.268818961898796260e+01,-2.442220609402284026e+00,-1.021866096183657646e+00,2.066419991664588451e+00,-1.639823707286268473e+00,-1.302227458218112588e+00,-1.764597406610846519e+00,-5.252952885348349810e-01
1.809140324974432588e+03,1.592779857644811273e+03,1.531813293555052951e+03,1.304837569864001125e+03,1.072800151756033301e+03,8.895923579509835690e+02,7.474262060434557498e+02,5.609249389423057437e+02,6.871126449480652809e+02,1.579067512563662603e+03,2.550942071445286274e+03,7.560400210465304554e+02,1.613690169870853424e+03,2.998181612780899741e+02,1.897802992970682681e+02,1.001717398983892053e+02,6.114648638665676117e+01,5.648167572938837111e+01,3.453876381134614348e+01,4.163232088088989258e+01,4.128022571527981199e+01,2.955758201237767935e+01,1.457176268100738525e+01,1.176059864461421967e+01,1.772605660604313016e+00,4.016538765281438828e+00,-1.432838877663016319e+00,6.846374331507831812e-01,3.553121338831260800e+00,4.736334904795512557e+00,4.067155686207115650e-01
2.043861701505025849e+03,1.812020032458240166e+03,1.722310203468659893e+03,1.540046542038209736e+03,1.332912596636917442e+03,1.084562065719394013e+03,9.046545414752326906e+02,6.823694604502525181e+02,6.056921040990855545e+02,7.645722271939739585e+02,1.829606271569617093e+03,8.885323853783775121e+02,6.520936075802892447e+02,6.448890033224597573e+02,2.241066135247237980e+02,1.254844503545900807e+02,1.170644321795552969e+02,1.098292909432202578e+02,3.946652803302276880e+01,7.031388508901000023e+01,6.718560485811030958e+01,4.160657404630910605e+01,1.983896913117496297e+01,1.779418978095054626e+01,4.825634002685546875e+00,4.114025518298149109e+00,nan,5.725038033444434404e+00,-2.011693872744217515e+00,7.509658974828198552e+00,1.588916255393996835e+00
2.229949822742724791e+03,2.090491680892882869e+03,1.902934946606634185e+03,1.643739359395345673e+03,1.547856946165906265e+03,1.384318050087895244e+03,1.112348760794382542e+03,9.154772373065352440e+02,6.240056221734266728e+02,9.018964542623143643e+02,1.714177231544570532e+03,1.225820415793103166e+03,1.198335939445532858e+03,5.251369034994859248e+02,4.175362985590472817e+02,2.302605270245112479e+02,1.483815354832913727e+02,1.319553229596931487e+02,8.234997674857731909e+01,9.029698085942072794e+01,5.413348769024014473e+01,4.200320285931229591e+01,3.537870561704039574e+01,2.940746446885168552e+01,1.746209376724436879e+01,7.314811535179615021e+00,9.839835435035638511e+00,1.042509713280014694e+01,9.858734417706727982e+00,7.037742515152785927e+00,7.011139586102217436e+00
2.396283032865263522e+03,2.277765485949814320e+03,2.077835576984565705e+03,1.925057887525996193e+03,1.662940011491533369e+03,1.577912181778112426e+03,1.323870296517387033e+03,9.921383528730366379e+02,8.609553411575034261e+02,6.480874713384546340e+02,8.117062603083904833e+02,5.502604420810937881e+03,1.609309489304199815e+03,9.388856740072369576e+02,6.755194250047206879e+02,3.225340492998948321e+02,2.079560829452238977e+02,1.343791621327400208e+02,1.331905746199190617e+02,1.305250053317286074e+02,8.272703423607163131e+01,6.843090548916370608e+01,4.665783027419820428e+00,4.585636153139057569e+01,1.330871169618330896e+01,1.619352569640614092e+01,1.379359662486240268e+01,8.508994318777695298e+00,1.622941701998934150e+01,-3.981642255093902349e-01,1.083638314809650183e+01
