0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.680636792549912109e-07,1.726942528217914038e-07,1.701275816180740540e-07,1.719115276072424620e-07,1.739400185419003331e-07,1.618805727243711164e-07,1.574097360364044436e-07,1.695378015625700992e-07,1.957276045951610402e-07,2.197513755882711091e-07,2.285977821956737660e-07,2.313582726747637109e-07,2.190390892759494231e-07,2.082426872770389570e-07,2.054272374545104844e-07,2.159696738517544935e-07,2.052665830352828170e-07,2.004058855021951748e-07,1.978082476236500728e-07,1.703770190661753295e-07,1.782466229270950307e-07,1.928952267305880792e-07,1.766568409952251401e-07,1.799808314621374946e-07,1.527058814607915178e-07,1.362209309038936306e-07,1.443071596390322189e-07,1.250973918023394000e-07,1.078112633793302583e-07,1.056268147509694158e-07,9.086039765319660923e-08,9.022096125928540289e-08,1.142139208798589751e-07,1.200516063174491505e-07,1.407405650679057709e-07,1.450108012405704265e-07,1.472600615260374962e-07,1.429725788692837851e-07,1.390636645896490747e-07,1.447629026402179410e-07,1.548394348908188468e-07,1.697680342655344060e-07,1.328171396109597483e-07,1.468203391507771844e-07,1.724280876436469017e-07,1.483691581023553959e-07,1.254886819786572885e-07,1.425136627317416976e-07,1.372240570634193222e-07,1.137630810482935177e-07,1.421353205983656911e-07,1.334375534682262607e-07,1.148438492249318763e-07,1.292917072974202536e-07,1.202744402763660092e-07,1.532371015470597561e-07,1.777357973150456749e-07,2.074488443923729351e-07,1.877846791075788858e-07,1.453421995300753221e-07,1.585145143106553661e-07,1.548879397488863603e-07,1.749783622655343831e-07,1.517636077487581585e-07,1.814465712492228770e-07,1.974315592114084179e-07,1.654867183728247952e-07,2.367169650758533027e-07,2.549714503442397799e-07,2.477236644442878398e-07,2.834272849253644220e-07,3.691601792584521645e-07,3.824009070118249415e-07,3.886275089751001661e-07,3.998997869113282988e-07,4.110640034243230525e-07,4.009914383246275156e-07,3.832849715589168687e-07,4.161356520547349213e-07,4.279453334837366798e-07,4.029350178261177020e-07,4.112316039280884435e-07,3.873267536212786445e-07,3.680966158725845136e-07,3.772676519780805297e-07,3.198661561785611598e-07,3.719764429138920474e-07,3.543230199001442476e-07,3.267136506159909970e-07,3.239202111215509510e-07,3.630826563558404923e-07,3.680314390909148780e-07,4.453554439480853002e-07,4.182258260614644228e-07,4.080954899458419903e-07,4.230548990841211213e-07,3.983492020737702506e-07,4.041226861308124307e-07,3.541003731509694392e-07
0.000000000000000000e+00,1.726942528217914038e-07,5.022286212532607255e-07,4.923602013966992889e-07,4.770694418640602750e-07,4.693955296715270211e-07,4.564159541332478588e-07,4.257652176199968244e-07,4.352736470027238996e-07,4.654308676745393209e-07,5.143948930704694391e-07,5.048707385429257497e-07,4.879384213181221261e-07,5.036872565265822561e-07,5.195221630687389411e-07,4.981397934092613088e-07,5.001534725296586853e-07,4.858428009688191399e-07,4.692707250502162975e-07,4.876928323663515412e-07,4.716975249004967008e-07,4.960311863316776042e-07,5.399318296124338934e-07,5.453321239837206113e-07,5.555053972296746854e-07,5.486905417647172553e-07,5.413056763118731431e-07,5.749019340128827563e-07,5.576146872547347663e-07,5.748956352156385355e-07,5.483279433042141494e-07,5.144795382001602416e-07,4.894975256078192535e-07,5.271790530271432161e-07,4.678688509492709133e-07,4.782888577243391260e-07,4.909815221927254415e-07,4.609503009466432125e-07,4.581175816578112812e-07,4.410384636064733870e-07,4.726495121479250568e-07,4.964777400844737127e-07,5.437723759048869295e-07,5.323605828142926132e-07,5.745043894247716727e-07,5.744238087498797778e-07,4.785540707953212689e-07,4.834405617717673631e-07,4.850079369295946288e-07,4.765189358284890495e-07,4.736164123705816091e-07,4.632981196905624356e-07,4.969736882727769222e-07,4.504000409398493842e-07,5.066552035453293155e-07,5.199961832349943839e-07,5.852685218315013086e-07,6.646913366714310337e-07,6.286705053846497939e-07,5.630106601859959106e-07,5.151466053668322052e-07,5.499670367482135197e-07,5.049366955849382381e-07,5.327104415251401732e-07,4.413312635539176963e-07,4.863403417549752018e-07,5.280424225279283258e-07,4.663893033375420956e-07,5.729045718501522647e-07,6.407408797110718949e-07,6.611692040239706170e-07,7.253955135584683035e-07,8.606422742163116737e-07,7.964020253679858916e-07,7.846943950628426206e-07,8.109457609465149724e-07,8.266877006861720941e-07,7.780542421547828215e-07,7.785778520426856607e-07,8.257414431192436848e-07,8.435533881275437474e-07,7.762285350850184333e-07,8.263344681670246500e-07,7.207356044000639532e-07,6.351734354945682003e-07,6.560810451258451820e-07,5.428912541485016663e-07,6.269354274909790041e-07,7.319332992779361993e-07,7.519448244622338446e-07,7.343202891875021942e-07,8.086420835817337106e-07,9.113495442545748043e-07,1.043240705310046437e-06,1.016771174519980810e-06,1.002241735501361767e-06,9.540679125345296330e-07,9.491969537004968968e-07,9.150422053781123559e-07,9.105663684586443996e-07
0.000000000000000000e+00,1.701275816180740540e-07,4.923602013966992889e-07,9.756430950947605112e-07,9.695189333204295558e-07,9.679179712353789676e-07,9.436496656479409352e-07,8.884126976425573295e-07,8.832750110161832659e-07,8.991580610745714241e-07,9.712384734008011939e-07,9.473852958287454472e-07,9.210470027410990722e-07,9.598576292253165300e-07,9.669771436526198339e-07,8.983777927360359095e-07,8.539524380715910624e-07,7.978776404722321017e-07,8.206637441248518295e-07,8.283493144565293997e-07,8.145576490998236844e-07,8.291443592706296818e-07,8.776321787562249974e-07,8.671092242517546340e-07,8.040704250182982735e-07,7.125341493050471146e-07,7.502383362594456348e-07,7.240923198159268952e-07,7.799332112684505996e-07,8.898394824672968601e-07,9.251404087865405893e-07,8.962393579531485274e-07,8.351780297906103772e-07,8.552525417777920186e-07,8.014799579957056562e-07,7.700306365141483618e-07,8.099925898911072317e-07,8.379543913129306076e-07,8.602916329349782343e-07,8.934493325659348021e-07,8.821916422191315140e-07,8.523004162963627486e-07,9.043067962241947454e-07,8.407575133843933955e-07,9.155328825765102300e-07,9.073023810389359203e-07,8.023138704779362744e-07,8.086950471726966918e-07,7.634864600872936135e-07,8.449152728455055084e-07,7.890089747973721794e-07,7.529200825160069934e-07,7.107349776861400585e-07,6.570839443596857828e-07,6.836207079614164353e-07,7.020646720238422652e-07,8.064946874441916207e-07,8.868757315601987760e-07,8.329911665228008492e-07,8.139021809322864121e-07,6.746082472121775420e-07,7.346358077661912784e-07,7.536039259331516560e-07,7.792693814393846768e-07,6.990774267585322620e-07,6.973743887348821185e-07,6.944572592094854845e-07,6.363353299376381450e-07,7.462244069101748754e-07,7.052930468076269854e-07,7.894536198386155745e-07,8.703179970714948886e-07,1.106093151788495687e-06,1.022205763921935623e-06,9.459019111529564321e-07,1.011629569400032047e-06,1.090929696708091748e-06,1.030187997850344504e-06,1.019130167172440415e-06,1.045803985435923770e-06,1.120722996448005157e-06,1.061063927907194525e-06,1.115121276253677492e-06,1.056366113802018821e-06,9.038876570864924933e-07,8.193472104565294558e-07,7.378470869537572693e-07,8.655823764873578122e-07,9.623379079334720817e-07,8.724007197856753274e-07,9.198505785101103992e-07,9.634352547689152733e-07,1.045907292282390617e-06,1.215229949418362421e-06,1.094274119647748624e-06,1.087326320242268709e-06,9.623437239262938226e-07,8.021980466896969239e-07,7.350611689649735178e-07,7.162090222751479905e-07
0.000000000000000000e+00,1.719115276072424620e-07,4.770694418640602750e-07,9.695189333204295558e-07,1.586388781737798551e-06,1.592537081422848950e-06,1.544897717157122177e-06,1.506571229830860582e-06,1.492511818654702886e-06,1.497587479239352524e-06,1.550258957748565885e-06,1.474311446328216614e-06,1.484752558656369238e-06,1.562038410855696221e-06,1.570614566119532177e-06,1.437079590798141408e-06,1.469309709189168314e-06,1.438118679406249219e-06,1.426139240462489975e-06,1.395234462535875679e-06,1.445897865128024353e-06,1.404348788273674012e-06,1.485778600524787638e-06,1.461680553550777024e-06,1.443137693138663780e-06,1.354051938917737773e-06,1.467442684074731770e-06,1.491068227505592111e-06,1.555054246513827962e-06,1.632358202454222294e-06,1.680318573714725302e-06,1.584004707606345383e-06,1.463112372518250338e-06,1.582340955012081327e-06,1.492109184262522129e-06,1.467646758341547966e-06,1.564277841156993936e-06,1.679756141952892192e-06,1.737013954791603810e-06,1.694314602725204464e-06,1.664966729770742019e-06,1.580552249769460036e-06,1.626061309679602830e-06,1.579539048438391281e-06,1.681611571600705247e-06,1.664477399821823527e-06,1.543350309896747397e-06,1.626189797303252761e-06,1.591279663375997225e-06,1.642081892744367768e-06,1.548532632453260964e-06,1.607813455165005706e-06,1.620897673635379258e-06,1.556039433382085985e-06,1.603541120271495087e-06,1.546606727793879184e-06,1.754218852484921769e-06,1.886259231356257049e-06,1.739937243117705557e-06,1.641771225508219782e-06,1.425264254033392016e-06,1.371984777570517875e-06,1.354143622441531949e-06,1.364639625932766961e-06,1.215036519064252351e-06,1.204407186211952928e-06,1.073717564648742071e-06,9.940606870952731536e-07,1.136683905049319144e-06,1.170138676797436133e-06,1.366179902814549112e-06,1.444371039161416282e-06,1.717311296110238750e-06,1.606442031743886873e-06,1.465730000482486891e-06,1.469958635399967992e-06,1.557306758562794583e-06,1.399239361744592398e-06,1.286228369819964484e-06,1.277556728224835581e-06,1.469982472210222624e-06,1.372618843758628599e-06,1.563160563422272295e-06,1.500307522511905027e-06,1.244258938579330313e-06,1.124328991751065599e-06,1.019152321512065370e-06,1.200139419502515328e-06,1.199609564086781159e-06,1.103430652832046086e-06,1.056202877327864115e-06,1.108928114972856944e-06,1.128595121651786629e-06,1.264852168556320946e-06,1.108115929607946994e-06,1.068470829428617281e-06,9.955180189597821052e-07,9.218327615735939299e-07,7.581506656274313702e-07,8.522918037299151769e-07
0.000000000000000000e+00,1.739400185419003331e-07,4.693955296715270211e-07,9.679179712353789676e-07,1.592537081422848950e-06,2.434643471059125216e-06,2.386477697394648138e-06,2.376967512437109403e-06,2.333849701874699351e-06,2.329560526505367662e-06,2.432819174292581397e-06,2.383119284159589654e-06,2.386985415234737717e-06,2.453206255189873449e-06,2.457282080711424633e-06,2.300732602070181495e-06,2.311687685185066471e-06,2.244588510290017840e-06,2.198130144419163409e-06,2.245112596737702869e-06,2.356243291235379029e-06,2.368900850312450340e-06,2.412444100471078080e-06,2.445844989629867234e-06,2.431377392872937194e-06,2.326525530043262366e-06,2.454047166332318896e-06,2.338964907123858492e-06,2.355975134677135272e-06,2.429459057285691737e-06,2.519089607479570828e-06,2.521023800423009126e-06,2.359714487377023017e-06,2.508670079961544389e-06,2.435641643493029922e-06,2.363944889774074218e-06,2.481473571478929616e-06,2.664344846986059744e-06,2.717112540368530441e-06,2.639473282102227299e-06,2.668728739484057016e-06,2.571599424124339037e-06,2.582338453914437156e-06,2.479947702137477891e-06,2.682038215574427818e-06,2.757374456138439639e-06,2.614126801217753760e-06,2.781158358782246444e-06,2.771615341522192344e-06,2.856427169793302752e-06,2.695607722031725967e-06,2.752454955135395339e-06,2.717463629700368681e-06,2.645044057708700317e-06,2.663731821643967524e-06,2.504041277397852852e-06,2.681038363467392961e-06,2.805107212273674176e-06,2.714784039070661660e-06,2.563194335991027457e-06,2.345647333196603233e-06,2.303172233308764894e-06,2.284418088844736710e-06,2.334600472648613864e-06,2.142681171709661812e-06,2.147788971767344846e-06,2.035215277679858980e-06,1.838903263566735941e-06,1.926941516705656334e-06,1.876857550040057610e-06,1.972377459029001592e-06,2.100825646710462789e-06,2.336484735619291826e-06,2.279713368242268958e-06,2.171186325499118728e-06,2.239570834090690538e-06,2.355749774228488920e-06,2.280670334196442816e-06,2.241434063271911812e-06,2.191614341233776586e-06,2.460750261778560606e-06,2.456208866271430078e-06,2.585317454818138159e-06,2.510851939612241562e-06,2.251977195077711635e-06,2.203834230155423611e-06,2.125412867386636443e-06,2.366457146412434212e-06,2.364877325954173955e-06,2.224031519435987652e-06,2.149850120929338566e-06,2.106228855068098071e-06,2.114334981849062832e-06,2.184390286370774610e-06,1.988310538926454132e-06,2.018984161063932032e-06,1.806116125082518269e-06,1.805492010729049875e-06,1.635905657356193194e-06,1.749869453555520218e-06
0.000000000000000000e+00,1.618805727243711164e-07,4.564159541332478588e-07,9.436496656479409352e-07,1.544897717157122177e-06,2.386477697394648138e-06,3.306212993137253445e-06,3.232922171796571443e-06,3.172119735648774507e-06,3.115152386987470287e-06,3.242026890050440357e-06,3.141793270723024863e-06,3.115960468537478048e-06,3.155946248222784682e-06,3.109867118082358722e-06,2.929114428071655040e-06,2.935513218663932356e-06,2.870586277061753121e-06,2.854516081220060581e-06,2.930286947459445394e-06,3.060978820949206970e-06,3.108718027350744746e-06,3.156169103390353651e-06,3.163762848120237184e-06,3.118098097645633534e-06,2.995737064024611125e-06,3.150218333926999464e-06,3.085621215374202776e-06,3.107602205644736027e-06,3.102625614140810871e-06,3.235639695995129127e-06,3.239076312814484945e-06,3.027908046462809927e-06,3.091841664329177893e-06,3.037005615284473511e-06,2.944047082794679963e-06,3.085211075269476079e-06,3.252972532300592423e-06,3.311725324663098844e-06,3.241712269458099724e-06,3.307210101125332476e-06,3.173124655612113361e-06,3.242581297439256366e-06,3.124065587698125483e-06,3.354625561974042475e-06,3.451933704042300624e-06,3.410720631581093186e-06,3.568653255568274588e-06,3.398337561025732777e-06,3.464865304260470666e-06,3.297336581271719060e-06,3.220532954106842005e-06,3.284455900600288617e-06,3.149640286327447807e-06,3.218207912408652593e-06,3.180890831955391960e-06,3.347014575524178641e-06,3.393368949236083650e-06,3.296702031124756077e-06,3.096680168878833939e-06,2.849640508910495391e-06,2.742223550137734188e-06,2.755286076066271015e-06,2.899195936224066680e-06,2.476927275603268618e-06,2.482899656901906707e-06,2.572950485683191397e-06,2.365078783706712866e-06,2.446306395146418743e-06,2.438006451393814835e-06,2.452140748767440861e-06,2.607836865049575615e-06,2.875007664820381330e-06,2.784050759927191433e-06,2.703472749808555808e-06,2.836051882300143993e-06,2.969017700502867911e-06,2.935224057921486926e-06,2.957269469491171685e-06,3.051532429398365662e-06,3.272657230851466412e-06,3.317092368493767083e-06,3.393316603141547212e-06,3.423184429830603741e-06,3.174961129547444609e-06,3.104190958193622718e-06,2.992901030785579751e-06,3.245301820269059500e-06,3.223997458865181747e-06,3.053457864858324433e-06,3.042821594941066830e-06,3.027488656839865521e-06,3.096551320840377963e-06,3.154818637192757602e-06,3.066748266262970026e-06,3.182808813495272803e-06,2.803205821972119756e-06,2.829892222508701470e-06,2.564230088190481862e-06,2.682889604288800281e-06
0.000000000000000000e+00,1.574097360364044436e-07,4.257652176199968244e-07,8.884126976425573295e-07,1.506571229830860582e-06,2.376967512437109403e-06,3.232922171796571443e-06,4.301124118549206660e-06,4.275049316009614144e-06,4.273546722420637947e-06,4.402197596976639292e-06,4.257272777860214176e-06,4.226777973835218909e-06,4.262002216992404566e-06,4.179990524474924318e-06,4.002822675870661158e-06,4.004392601389264888e-06,3.945794016116904821e-06,3.978855686920942193e-06,4.051755837537830875e-06,4.170042979505848966e-06,4.133350758305399834e-06,4.181943124814100181e-06,4.160495373646787863e-06,4.098659914020445147e-06,4.001623314483961187e-06,4.199910280180995941e-06,4.157611986396025889e-06,4.057636889278513963e-06,3.992539220285723554e-06,4.145257889281590136e-06,4.162156494149783889e-06,3.977762193282101596e-06,4.112256933159685983e-06,4.089648595240762314e-06,3.972609676819483873e-06,4.098357625646403380e-06,4.218759190218233525e-06,4.281762540186765137e-06,4.243748202197084942e-06,4.219037218981059691e-06,4.091099363048998326e-06,4.091689302363340377e-06,3.988869144056402152e-06,4.131948392757570580e-06,4.164541805190194079e-06,4.095831622723026017e-06,4.318568782482038066e-06,4.067417212778465187e-06,4.024732122887742234e-06,3.839567958843005803e-06,3.908132147424323427e-06,3.990239841871751414e-06,3.892229082759558179e-06,3.927732573296842692e-06,3.815305071238327116e-06,3.916491341580130682e-06,3.995872497450024169e-06,4.016286315126165134e-06,3.811440786778272911e-06,3.468595307004902779e-06,3.400069286848646157e-06,3.517265567925396103e-06,3.678628222565870434e-06,3.392921146809805848e-06,3.354649704619644330e-06,3.356673299014132536e-06,3.209283764466975932e-06,3.206162586391155495e-06,3.185337192601697946e-06,3.238406230990930856e-06,3.433621776131004493e-06,3.583070653904182474e-06,3.519836308925877049e-06,3.263827083106681765e-06,3.343954462353597572e-06,3.536349766744047535e-06,3.571331991891042781e-06,3.524004188443134182e-06,3.462190715800160216e-06,3.693791758579714923e-06,3.563642374321806705e-06,3.566522057849960227e-06,3.602929721532318256e-06,3.278747982343598743e-06,3.396742074904919146e-06,3.219855263637750062e-06,3.412593055703380876e-06,3.333526864068963701e-06,3.298614819931933739e-06,3.323631977086492746e-06,3.327002849385419193e-06,3.193353488840121626e-06,3.106420936894728684e-06,3.012161105988911792e-06,3.111359904485819352e-06,2.513860599485979318e-06,2.411088787870404882e-06,2.234732987447396327e-06,2.323717131165134447e-06
0.000000000000000000e+00,1.695378015625700992e-07,4.352736470027238996e-07,8.832750110161832659e-07,1.492511818654702886e-06,2.333849701874699351e-06,3.172119735648774507e-06,4.275049316009614144e-06,5.640042323473801962e-06,5.672607269141483848e-06,5.835279816034609242e-06,5.700737075323826019e-06,5.694200304165358499e-06,5.741402556253164755e-06,5.684486613023554283e-06,5.469702293633712010e-06,5.503112694264380556e-06,5.469662174352828737e-06,5.564499139781444848e-06,5.722741506312450834e-06,5.839517771927574705e-06,5.848199876865887210e-06,5.854193953483096115e-06,5.851803587369972151e-06,5.886191510266943684e-06,5.776756746050953177e-06,6.078361146709822493e-06,5.989880298365005477e-06,5.885049699187949364e-06,5.771698385084441255e-06,5.998605317940073757e-06,5.998758287012979135e-06,5.875640938365005315e-06,5.860459072798590098e-06,5.835902891731452659e-06,5.756804677311969445e-06,5.812289011291780272e-06,6.050564959057843648e-06,6.081963409654863299e-06,6.145700865643326125e-06,6.042729009288254058e-06,5.850430325718314140e-06,5.797669859819899542e-06,5.682517371805800049e-06,5.782518541887517240e-06,5.739093170613683238e-06,5.691744055251402241e-06,5.832988134520750181e-06,5.638512638760455795e-06,5.613759976507610767e-06,5.429672884812049825e-06,5.535796059046948287e-06,5.447562300960743927e-06,5.393887194831597532e-06,5.380314087860278779e-06,5.292702456232013939e-06,5.400757416179458044e-06,5.437508831580836311e-06,5.416887573847780340e-06,5.195563235531484805e-06,4.945478553984297114e-06,4.925348274043261018e-06,5.031073484881269116e-06,5.183502251718635690e-06,4.910680139766062849e-06,4.890210424289697030e-06,4.814024772772312422e-06,4.628980698968755109e-06,4.712394671416759503e-06,4.636916292708219324e-06,4.546746779936548649e-06,4.892548695025796696e-06,5.058027289799711647e-06,4.942018044092933163e-06,4.553986255928215706e-06,4.514763940606953755e-06,4.674877074445761647e-06,4.811275537170325286e-06,4.809667718323345386e-06,4.751000049256208393e-06,5.051128637622175584e-06,4.971552819577631604e-06,4.967250341255567660e-06,4.850086593326711107e-06,4.369373315991667969e-06,4.558214262261817143e-06,4.424012522697003736e-06,4.473834018607274127e-06,4.396872622596378315e-06,4.428239992134593142e-06,4.469570522456017082e-06,4.447260927912834703e-06,4.367384351314213208e-06,4.322421023278320661e-06,4.218576721475404319e-06,4.363895632116648386e-06,3.728554312360198687e-06,3.783513536079474393e-06,3.733095772092933284e-06,3.897712991965389897e-06
0.000000000000000000e+00,1.957276045951610402e-07,4.654308676745393209e-07,8.991580610745714241e-07,1.497587479239352524e-06,2.329560526505367662e-06,3.115152386987470287e-06,4.273546722420637947e-06,5.672607269141483848e-06,7.075325654569203532e-06,7.257890864677839281e-06,7.139169900783079263e-06,7.178564624468386957e-06,7.245862023149366994e-06,7.183009340915879876e-06,6.942988974463323084e-06,6.999647492633361034e-06,6.956869538283481257e-06,7.055903186541131215e-06,7.228517398225156732e-06,7.268923314320140821e-06,7.264850795034128670e-06,7.318252448411729343e-06,7.279733333862394365e-06,7.333193646322576801e-06,7.210218237489633322e-06,7.494260933471430617e-06,7.433775223324980595e-06,7.333312430515365483e-06,7.197819968979073894e-06,7.373828916243679407e-06,7.400336525631404979e-06,7.240367071527511623e-06,7.093733082069411693e-06,7.197714796021664161e-06,7.122489036360327424e-06,7.210722868538759328e-06,7.514512879010414728e-06,7.540081361933536681e-06,7.528020871729530601e-06,7.553047129064189541e-06,7.448309721285946799e-06,7.419128068385706196e-06,7.341895569727927706e-06,7.381226401179298348e-06,7.382785987178978013e-06,7.337608392298157935e-06,7.586160255479057935e-06,7.366262767172697556e-06,7.297964969887646194e-06,7.084001042132734755e-06,7.138106671684409880e-06,6.903337031530075558e-06,6.789972549435794693e-06,6.891552071127576398e-06,6.736876181461432767e-06,6.778818158913507474e-06,6.983788162830829200e-06,6.955438008971125978e-06,6.697769105194424247e-06,6.359820111483928002e-06,6.355656342052363797e-06,6.472932394050440689e-06,6.618305940183176558e-06,6.440707634795705683e-06,6.441183048866271364e-06,6.267450119251145829e-06,5.879133137256977508e-06,5.960659228938695748e-06,5.916640000058709197e-06,5.805128887898221671e-06,6.189644025804070515e-06,6.356150669333762223e-06,6.118775611882197853e-06,5.620682928438648018e-06,5.536488890246050780e-06,5.855369866277070874e-06,5.976801028210864638e-06,5.999305514533439947e-06,5.892034064961641996e-06,6.144239986315013639e-06,5.966052134040827566e-06,6.074701393587438436e-06,5.990790285075853184e-06,5.418432886818906948e-06,5.625679315490979065e-06,5.537622049946866764e-06,5.561150876657203023e-06,5.608359727802083109e-06,5.648756273767409427e-06,5.749115120365582324e-06,5.784723840207146930e-06,5.615866109420670100e-06,5.619617329883031024e-06,5.632169730594712143e-06,5.589485789051754166e-06,4.866444451502003498e-06,5.057164004061913789e-06,5.017424185532830713e-06,5.184771397074059694e-06
